"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"3518",35,"services","married","yes","cellular","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3519",58,"blue-collar","married","yes","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"3520",38,"technician","married","yes","cellular","mar","fri",2,10,1,"success",92.843,-50,1.726,5099.1,"yes"
"3521",51,"admin.","married","no","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"3522",36,"technician","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3523",47,"blue-collar","married","yes","telephone","jun","mon",3,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3524",49,"admin.","single","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3525",39,"housemaid","married","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3526",33,"admin.","single","yes","cellular","aug","wed",3,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3527",66,"retired","married","no","cellular","mar","tue",1,21,2,"failure",93.369,-34.8,0.655,5008.7,"yes"
"3528",36,"technician","married","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3529",46,"blue-collar","divorced","no","cellular","apr","tue",3,999,0,"nonexistent",93.075,-47.1,1.423,5099.1,"no"
"3530",44,"services","married","yes","cellular","may","thu",2,999,1,"failure",92.893,-46.2,1.327,5099.1,"no"
"3531",50,"technician","married","yes","telephone","jun","fri",7,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"yes"
"3532",32,"services","married","yes","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3533",52,"housemaid","married","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3534",26,"blue-collar","single","no","telephone","may","fri",4,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3535",30,"admin.","single","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3536",34,"technician","divorced","yes","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3537",30,"management","married","yes","cellular","nov","tue",1,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"3538",56,"retired","married","no","cellular","nov","fri",2,999,1,"failure",93.2,-42,4.021,5195.8,"no"
"3539",33,"blue-collar","married","yes","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3540",31,"blue-collar","divorced","yes","telephone","may","fri",17,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3541",47,"admin.","single","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3542",46,"services","married","no","telephone","jun","tue",3,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3543",54,"technician","married","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3544",30,"technician","single","no","cellular","nov","thu",2,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"3545",40,"self-employed","married","no","cellular","jul","mon",9,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3546",45,"services","married","yes","telephone","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3547",45,"unemployed","married","yes","telephone","jun","fri",1,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"3548",55,"retired","married","yes","cellular","jun","fri",3,3,1,"success",92.963,-40.8,1.268,5076.2,"no"
"3549",30,"admin.","married","no","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3550",82,"housemaid","divorced","no","cellular","jul","wed",1,999,0,"nonexistent",94.215,-40.3,0.881,4991.6,"yes"
"3551",55,"unknown","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"yes"
"3552",39,"entrepreneur","married","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3553",46,"technician","married","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3554",33,"blue-collar","single","no","cellular","nov","fri",1,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"3555",39,"admin.","single","no","cellular","nov","fri",2,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"3556",37,"blue-collar","married","yes","cellular","jul","fri",3,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"3557",28,"technician","single","yes","cellular","aug","thu",3,999,0,"nonexistent",92.201,-31.4,0.851,5076.2,"yes"
"3558",41,"technician","divorced","yes","cellular","aug","fri",2,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"3559",39,"admin.","married","no","telephone","may","tue",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3560",27,"blue-collar","married","yes","telephone","may","mon",5,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3561",39,"housemaid","married","yes","cellular","nov","mon",2,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"3562",46,"technician","married","yes","cellular","nov","mon",1,999,1,"failure",93.2,-42,4.191,5195.8,"no"
"3563",38,"technician","married","no","cellular","mar","thu",1,999,0,"nonexistent",92.843,-50,1.757,5099.1,"no"
"3564",54,"technician","single","yes","cellular","nov","fri",2,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"3565",25,"admin.","single","no","cellular","jul","thu",29,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"3566",37,"admin.","married","no","cellular","dec","mon",2,6,1,"success",92.713,-33,0.706,5023.5,"yes"
"3567",28,"self-employed","single","no","telephone","may","tue",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3568",53,"blue-collar","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"3569",58,"blue-collar","married","yes","cellular","may","tue",2,999,1,"failure",92.893,-46.2,1.291,5099.1,"no"
"3570",31,"admin.","single","no","telephone","may","thu",22,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"3571",42,"services","married","yes","telephone","jun","fri",1,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"3572",37,"blue-collar","married","yes","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3573",37,"self-employed","divorced","no","cellular","may","wed",3,999,1,"failure",92.893,-46.2,1.334,5099.1,"no"
"3574",24,"blue-collar","single","yes","cellular","may","mon",3,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"3575",33,"technician","married","yes","telephone","jul","mon",17,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"3576",59,"technician","married","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3577",60,"retired","married","no","cellular","oct","mon",1,999,0,"nonexistent",92.431,-26.9,0.739,5017.5,"no"
"3578",31,"admin.","married","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3579",38,"technician","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3580",35,"unknown","single","yes","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"3581",26,"admin.","single","no","telephone","aug","mon",1,3,1,"success",94.027,-38.3,0.904,4991.6,"yes"
"3582",52,"retired","married","no","cellular","nov","mon",1,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"3583",35,"blue-collar","married","no","telephone","jun","mon",2,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3584",42,"admin.","divorced","no","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3585",46,"unemployed","divorced","yes","telephone","jun","tue",2,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"3586",40,"technician","married","no","telephone","jun","mon",6,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"3587",58,"admin.","married","no","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3588",52,"blue-collar","married","yes","cellular","jul","thu",6,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"3589",30,"admin.","divorced","no","cellular","nov","tue",1,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"3590",44,"blue-collar","married","no","cellular","aug","mon",3,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"no"
"3591",53,"services","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3592",30,"management","single","no","telephone","jun","thu",7,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"3593",43,"blue-collar","married","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3594",39,"services","single","yes","cellular","aug","fri",6,999,0,"nonexistent",94.027,-38.3,0.898,4991.6,"yes"
"3595",43,"management","married","yes","cellular","aug","fri",1,6,2,"failure",92.201,-31.4,0.869,5076.2,"no"
"3596",57,"blue-collar","divorced","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3597",37,"admin.","single","no","cellular","oct","fri",2,999,0,"nonexistent",92.431,-26.9,0.72,5017.5,"yes"
"3598",32,"technician","married","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"3599",40,"admin.","single","yes","cellular","may","tue",1,999,1,"failure",92.893,-46.2,1.344,5099.1,"no"
"3600",41,"blue-collar","single","no","telephone","jun","mon",3,999,0,"nonexistent",94.465,-41.8,4.947,5228.1,"no"
"3601",46,"technician","divorced","no","telephone","jun","fri",3,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"3602",33,"services","single","yes","cellular","may","thu",2,999,1,"failure",92.893,-46.2,1.266,5099.1,"no"
"3603",49,"management","divorced","no","telephone","may","fri",7,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"3604",52,"management","married","no","cellular","aug","tue",1,999,0,"nonexistent",92.201,-31.4,0.883,5076.2,"yes"
"3605",31,"admin.","single","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.354,5099.1,"no"
"3606",32,"blue-collar","married","yes","telephone","jun","wed",1,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"3607",37,"admin.","single","no","cellular","aug","wed",11,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3608",45,"housemaid","married","no","cellular","aug","thu",3,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3609",39,"blue-collar","divorced","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3610",28,"blue-collar","single","no","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3611",45,"blue-collar","divorced","yes","telephone","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"3612",33,"admin.","married","yes","cellular","nov","thu",2,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"3613",37,"technician","married","yes","telephone","may","fri",9,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3614",34,"entrepreneur","single","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"3615",39,"services","married","yes","telephone","may","tue",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3616",31,"admin.","single","yes","telephone","aug","tue",2,999,0,"nonexistent",92.201,-31.4,0.883,5076.2,"no"
"3617",41,"management","married","yes","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"3618",55,"admin.","married","no","telephone","oct","mon",2,10,3,"success",94.601,-49.5,0.977,4963.6,"no"
"3619",49,"blue-collar","married","no","cellular","may","tue",1,999,2,"failure",92.893,-46.2,1.266,5099.1,"no"
"3620",36,"admin.","divorced","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3621",26,"admin.","married","no","telephone","jun","fri",6,999,0,"nonexistent",94.465,-41.8,4.947,5228.1,"no"
"3622",46,"admin.","married","no","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3623",38,"management","divorced","yes","cellular","jul","tue",9,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3624",40,"blue-collar","married","yes","cellular","jul","mon",4,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3625",38,"admin.","married","yes","telephone","may","tue",5,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3626",49,"housemaid","married","yes","cellular","jul","thu",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3627",51,"technician","married","yes","cellular","aug","thu",3,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3628",41,"services","divorced","yes","telephone","jun","thu",1,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"3629",42,"blue-collar","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3630",32,"services","married","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3631",37,"technician","single","unknown","telephone","jun","mon",4,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"3632",46,"services","married","yes","cellular","aug","tue",3,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3633",33,"technician","divorced","no","telephone","may","wed",4,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3634",68,"retired","divorced","yes","cellular","oct","tue",2,999,0,"nonexistent",92.431,-26.9,0.728,5017.5,"yes"
"3635",41,"blue-collar","married","yes","cellular","apr","fri",1,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"3636",32,"admin.","single","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"3637",29,"admin.","single","no","cellular","may","tue",6,999,1,"failure",92.893,-46.2,1.344,5099.1,"no"
"3638",36,"admin.","married","yes","cellular","may","tue",1,999,0,"nonexistent",93.876,-40,0.697,5008.7,"yes"
"3639",37,"admin.","single","yes","cellular","aug","fri",7,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3640",57,"technician","married","no","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"yes"
"3641",40,"blue-collar","single","no","telephone","may","thu",2,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3642",36,"admin.","married","no","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"no"
"3643",33,"unemployed","divorced","yes","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3644",53,"management","married","yes","telephone","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3645",56,"management","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3646",33,"management","married","no","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"yes"
"3647",48,"admin.","divorced","no","cellular","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"yes"
"3648",38,"self-employed","married","no","telephone","jun","mon",10,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3649",22,"student","single","no","cellular","aug","thu",2,3,1,"success",92.201,-31.4,0.873,5076.2,"no"
"3650",50,"admin.","divorced","yes","cellular","aug","tue",9,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3651",58,"retired","married","no","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"3652",56,"retired","married","yes","cellular","aug","mon",5,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3653",53,"self-employed","divorced","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"3654",41,"admin.","married","yes","cellular","may","fri",2,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"no"
"3655",80,"retired","divorced","no","cellular","dec","fri",5,999,1,"failure",92.713,-33,0.718,5023.5,"no"
"3656",50,"management","married","yes","telephone","apr","fri",1,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"3657",33,"services","single","yes","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3658",29,"technician","single","no","cellular","nov","thu",1,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"3659",45,"self-employed","single","yes","cellular","apr","wed",1,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"3660",22,"blue-collar","single","unknown","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3661",34,"admin.","divorced","yes","cellular","may","tue",4,999,0,"nonexistent",92.893,-46.2,1.291,5099.1,"no"
"3662",35,"admin.","married","yes","cellular","nov","mon",1,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"3663",46,"admin.","single","no","cellular","aug","thu",2,9,4,"failure",94.027,-38.3,0.904,4991.6,"no"
"3664",47,"blue-collar","married","yes","cellular","aug","thu",3,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3665",33,"admin.","single","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3666",51,"admin.","married","no","cellular","nov","tue",2,1,1,"success",93.2,-42,4.153,5195.8,"no"
"3667",38,"blue-collar","single","yes","telephone","oct","tue",1,999,1,"failure",93.798,-40.4,4.968,5195.8,"no"
"3668",58,"admin.","married","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"3669",49,"admin.","married","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"3670",45,"housemaid","single","yes","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3671",42,"management","married","no","cellular","jul","tue",5,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3672",31,"technician","married","yes","cellular","nov","thu",1,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"3673",45,"blue-collar","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3674",24,"student","single","no","cellular","nov","mon",2,999,1,"failure",92.649,-30.1,0.722,5017.5,"no"
"3675",37,"services","divorced","yes","telephone","jun","tue",4,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3676",27,"admin.","married","no","telephone","may","tue",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"3677",48,"technician","married","no","cellular","jul","wed",5,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3678",46,"admin.","married","yes","cellular","nov","thu",1,999,1,"failure",93.2,-42,4.076,5195.8,"no"
"3679",57,"retired","married","yes","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3680",56,"technician","married","yes","telephone","may","mon",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3681",33,"self-employed","single","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3682",42,"blue-collar","married","yes","cellular","may","tue",4,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"3683",53,"entrepreneur","married","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3684",54,"blue-collar","married","no","cellular","jun","fri",2,999,0,"nonexistent",92.963,-40.8,1.268,5076.2,"yes"
"3685",28,"technician","single","yes","telephone","jul","tue",6,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3686",38,"technician","married","no","cellular","aug","tue",5,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3687",45,"technician","married","no","cellular","nov","fri",1,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"3688",30,"technician","single","no","cellular","sep","thu",2,999,0,"nonexistent",94.199,-37.5,0.879,4963.6,"yes"
"3689",55,"technician","married","yes","cellular","oct","tue",1,999,0,"nonexistent",92.431,-26.9,0.742,5017.5,"no"
"3690",45,"technician","married","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3691",25,"admin.","single","yes","cellular","jul","thu",4,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3692",54,"management","married","no","cellular","aug","mon",4,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3693",43,"blue-collar","single","yes","telephone","may","mon",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3694",28,"technician","single","yes","cellular","mar","mon",3,999,0,"nonexistent",92.843,-50,1.811,5099.1,"yes"
"3695",33,"blue-collar","married","yes","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"3696",48,"admin.","divorced","no","telephone","jun","fri",4,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"3697",36,"technician","married","no","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3698",38,"services","single","no","cellular","sep","fri",2,999,0,"nonexistent",94.199,-37.5,0.878,4963.6,"yes"
"3699",42,"admin.","divorced","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3700",24,"admin.","single","yes","cellular","apr","mon",3,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"3701",33,"admin.","single","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.962,5228.1,"no"
"3702",34,"entrepreneur","married","no","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"3703",56,"blue-collar","married","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3704",52,"technician","married","no","cellular","may","thu",1,3,4,"success",93.876,-40,0.677,5008.7,"yes"
"3705",29,"admin.","married","yes","cellular","may","mon",1,999,1,"failure",92.893,-46.2,1.299,5099.1,"no"
"3706",54,"technician","married","no","cellular","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3707",43,"blue-collar","married","no","telephone","jun","thu",2,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"3708",60,"retired","married","no","cellular","may","thu",3,6,1,"success",93.876,-40,0.699,5008.7,"yes"
"3709",49,"admin.","divorced","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"3710",51,"admin.","divorced","no","cellular","aug","fri",2,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"3711",34,"admin.","married","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"3712",32,"admin.","married","no","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3713",31,"services","single","unknown","cellular","may","fri",1,999,3,"failure",93.876,-40,0.695,5008.7,"no"
"3714",54,"retired","divorced","no","cellular","nov","fri",1,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"3715",31,"admin.","single","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3716",35,"services","married","yes","cellular","may","fri",4,999,1,"failure",92.893,-46.2,1.313,5099.1,"no"
"3717",44,"services","married","yes","telephone","may","fri",4,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"3718",63,"retired","married","no","cellular","dec","mon",4,999,0,"nonexistent",92.713,-33,0.706,5023.5,"no"
"3719",28,"technician","married","yes","cellular","may","thu",3,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"3720",56,"management","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"3721",31,"services","married","yes","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"3722",33,"management","married","no","telephone","may","mon",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"3723",25,"admin.","single","no","cellular","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"3724",44,"admin.","divorced","yes","cellular","jun","tue",1,999,0,"nonexistent",92.963,-40.8,1.262,5076.2,"no"
"3725",54,"technician","married","yes","cellular","aug","thu",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"3726",32,"housemaid","married","no","telephone","jun","thu",1,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"3727",54,"housemaid","married","yes","telephone","jun","mon",4,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3728",32,"technician","married","no","cellular","may","fri",2,999,1,"failure",92.893,-46.2,1.313,5099.1,"no"
"3729",46,"admin.","married","no","cellular","apr","thu",1,999,0,"nonexistent",93.075,-47.1,1.365,5099.1,"no"
"3730",57,"retired","divorced","no","telephone","jun","wed",1,999,0,"nonexistent",94.465,-41.8,4.962,5228.1,"no"
"3731",30,"technician","single","no","cellular","nov","thu",1,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"3732",54,"management","married","yes","cellular","jul","wed",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3733",48,"self-employed","married","yes","cellular","nov","tue",2,999,1,"failure",93.2,-42,4.153,5195.8,"no"
"3734",28,"services","married","no","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3735",37,"admin.","married","yes","cellular","nov","mon",2,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"3736",40,"technician","married","no","telephone","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"3737",28,"technician","married","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"3738",41,"blue-collar","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"3739",27,"student","single","no","telephone","jun","fri",1,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"3740",45,"admin.","married","no","cellular","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3741",45,"management","married","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"3742",43,"blue-collar","married","yes","telephone","jun","tue",4,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"3743",35,"housemaid","married","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"3744",36,"blue-collar","single","yes","cellular","may","thu",1,999,1,"failure",92.893,-46.2,1.266,5099.1,"no"
"3745",47,"blue-collar","married","yes","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"3746",57,"admin.","married","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"3747",27,"self-employed","married","no","telephone","jul","wed",3,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"3748",64,"retired","married","no","cellular","aug","fri",4,999,0,"nonexistent",92.201,-31.4,0.849,5076.2,"yes"
"3749",29,"management","single","no","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"3750",45,"management","married","no","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"3751",26,"blue-collar","single","no","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
