"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"3025",45,1,2,1,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
"3026",44,1,2,1,1,2,1,4,999,0,2,93.444,-36.1,4.966,5228.1,0
"3027",51,10,2,1,1,2,5,9,999,0,2,93.444,-36.1,4.967,5228.1,0
"3028",50,11,2,1,1,4,3,3,999,0,2,93.918,-42.7,4.968,5228.1,0
"3029",41,2,2,1,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
"3030",29,1,2,3,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"3031",44,5,2,1,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
"3032",30,2,2,1,1,7,1,4,999,1,1,92.893,-46.2,1.25,5099.1,1
"3033",39,4,2,3,1,2,1,2,999,0,2,93.444,-36.1,4.964,5228.1,0
"3034",39,5,2,3,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
"3035",50,2,2,1,2,5,4,3,999,0,2,94.465,-41.8,4.961,5228.1,0
"3036",43,2,2,2,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
"3037",36,2,2,1,2,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
"3038",80,6,1,3,1,9,3,1,999,0,2,92.431,-26.9,0.722,5017.5,1
"3039",36,1,2,3,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
"3040",29,2,2,3,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3041",48,2,2,3,1,4,2,5,999,0,2,93.918,-42.7,4.96,5228.1,0
"3042",51,1,2,1,1,7,4,4,999,0,2,92.893,-46.2,1.291,5099.1,0
"3043",30,1,3,1,1,10,1,3,6,1,3,94.199,-37.5,0.883,4963.6,1
"3044",24,10,3,2,1,7,5,2,999,0,2,92.893,-46.2,1.27,5099.1,1
"3045",47,1,1,1,1,2,4,6,999,0,2,93.444,-36.1,4.966,5228.1,0
"3046",36,2,2,1,2,4,3,1,999,0,2,93.918,-42.7,4.966,5228.1,0
"3047",37,1,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
"3048",31,2,2,3,1,7,2,1,999,1,1,92.893,-46.2,1.299,5099.1,1
"3049",34,3,2,3,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
"3050",69,6,2,1,1,10,2,3,6,1,3,94.199,-37.5,0.879,4963.6,0
"3051",42,1,2,1,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
"3052",34,2,2,1,1,4,5,3,999,0,2,93.918,-42.7,4.962,5228.1,1
"3053",48,2,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
"3054",41,2,2,3,2,7,4,4,999,0,2,92.893,-46.2,1.291,5099.1,0
"3055",59,2,2,1,1,2,5,4,999,0,2,93.444,-36.1,4.965,5228.1,0
"3056",50,1,2,3,2,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
"3057",36,1,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,0
"3058",38,2,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
"3059",44,2,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"3060",35,8,3,1,2,7,5,2,999,0,2,92.893,-46.2,1.281,5099.1,0
"3061",30,1,1,3,1,2,1,9,999,0,2,93.444,-36.1,4.963,5228.1,0
"3062",32,1,2,3,1,4,3,2,999,0,2,93.918,-42.7,4.968,5228.1,0
"3063",53,5,3,1,1,4,5,5,999,0,2,93.918,-42.7,4.963,5228.1,0
"3064",36,1,3,3,1,6,2,2,999,4,1,93.369,-34.8,0.635,5008.7,0
"3065",61,1,2,3,1,1,3,5,999,0,2,93.075,-47.1,1.406,5099.1,1
"3066",51,7,2,3,1,8,3,3,999,0,2,93.2,-42,4.076,5195.8,0
"3067",69,6,1,3,1,1,4,2,999,0,2,93.075,-47.1,1.423,5099.1,1
"3068",30,10,3,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
"3069",33,1,2,2,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"3070",53,8,1,1,1,4,1,3,999,0,2,93.918,-42.7,4.957,5228.1,0
"3071",49,2,2,1,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
"3072",35,10,2,3,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
"3073",40,8,2,3,2,7,2,4,999,0,2,93.994,-36.4,4.857,5191,0
"3074",42,8,2,3,1,7,5,1,999,1,1,92.893,-46.2,1.281,5099.1,0
"3075",41,7,1,1,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
"3076",31,2,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"3077",40,5,2,1,1,8,1,3,999,0,2,93.2,-42,4.021,5195.8,0
"3078",53,5,2,3,1,7,5,2,999,1,1,92.893,-46.2,1.281,5099.1,0
"3079",53,3,1,3,1,4,5,5,999,0,2,93.918,-42.7,4.963,5228.1,0
"3080",48,3,2,3,1,1,3,3,999,0,2,93.075,-47.1,1.365,5099.1,0
"3081",32,2,3,1,1,4,1,1,999,0,2,93.918,-42.7,4.957,5228.1,0
"3082",27,2,2,3,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
"3083",51,4,2,3,1,4,1,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3084",39,11,2,1,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
"3085",28,9,3,3,1,6,4,1,999,0,2,92.843,-50,1.799,5099.1,1
"3086",31,2,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
"3087",58,1,2,1,1,10,3,4,6,1,3,94.199,-37.5,0.878,4963.6,1
"3088",54,4,1,1,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
"3089",45,1,1,3,1,2,2,5,999,0,2,93.444,-36.1,4.965,5228.1,0
"3090",36,2,2,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
"3091",55,1,2,1,2,7,2,14,999,0,2,93.994,-36.4,4.858,5191,0
"3092",51,2,2,3,1,8,5,2,999,1,1,93.2,-42,4.12,5195.8,0
"3093",27,2,3,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"3094",41,2,1,1,1,4,1,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"3095",40,7,2,1,1,2,1,2,999,0,2,93.444,-36.1,4.963,5228.1,0
"3096",28,10,3,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"3097",57,2,2,1,1,7,4,2,999,1,1,92.893,-46.2,1.344,5099.1,0
"3098",37,1,2,1,2,4,2,5,999,0,2,93.918,-42.7,4.962,5228.1,1
"3099",58,4,2,1,1,2,5,3,999,0,2,93.444,-36.1,4.967,5228.1,0
"3100",34,10,2,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
"3101",28,10,3,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"3102",57,7,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"3103",37,8,1,3,1,1,2,1,999,1,1,93.075,-47.1,1.405,5099.1,0
"3104",37,10,2,3,2,7,1,3,999,0,2,93.994,-36.4,4.855,5191,0
"3105",35,1,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
"3106",42,8,2,1,2,5,4,3,999,0,2,94.465,-41.8,4.961,5228.1,0
"3107",30,9,3,1,1,6,1,5,10,2,1,92.843,-50,1.64,5099.1,1
"3108",25,10,3,3,1,8,1,2,19,1,3,94.767,-50.8,1.04,4963.6,1
"3109",36,1,2,1,2,7,3,2,999,0,2,93.994,-36.4,4.86,5191,0
"3110",49,2,2,1,2,7,1,3,999,0,2,93.994,-36.4,4.859,5191,0
"3111",52,1,2,1,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
"3112",31,7,1,2,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
"3113",26,11,3,3,1,2,3,1,3,3,3,94.027,-38.3,0.904,4991.6,1
"3114",56,1,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"3115",37,3,2,3,2,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
"3116",32,1,3,1,1,2,4,3,999,0,2,93.444,-36.1,4.963,5228.1,0
"3117",36,2,2,3,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"3118",36,1,2,3,1,2,1,11,999,0,2,93.444,-36.1,4.964,5228.1,0
"3119",26,2,2,1,2,5,2,3,999,0,2,94.465,-41.8,4.865,5228.1,1
"3120",48,2,2,1,1,7,3,1,999,1,1,92.893,-46.2,1.266,5099.1,0
"3121",57,2,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"3122",45,2,2,3,1,6,4,1,999,0,2,92.843,-50,1.51,5099.1,0
"3123",46,10,2,3,2,7,1,4,999,0,2,93.994,-36.4,4.864,5191,0
"3124",38,2,2,3,2,5,5,1,999,0,2,94.465,-41.8,4.959,5228.1,0
"3125",24,7,3,3,2,5,5,1,999,0,2,94.465,-41.8,4.959,5228.1,0
"3126",38,10,3,3,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
"3127",60,6,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"3128",44,8,1,3,1,2,5,3,0,1,3,94.027,-38.3,0.9,4991.6,1
"3129",32,2,2,1,2,4,4,5,999,0,2,93.918,-42.7,4.961,5228.1,0
"3130",38,2,2,1,1,4,1,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3131",45,1,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
"3132",44,2,3,3,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
"3133",44,2,2,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
"3134",31,1,3,1,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,0
"3135",32,2,2,1,2,5,2,2,999,0,2,94.465,-41.8,4.96,5228.1,0
"3136",45,1,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.857,5191,0
"3137",40,10,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
"3138",45,2,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"3139",44,10,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.958,5228.1,0
"3140",43,1,3,1,1,8,5,1,999,1,1,93.2,-42,4.12,5195.8,1
"3141",25,9,3,1,2,7,1,1,999,0,2,93.994,-36.4,4.855,5191,0
"3142",47,1,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"3143",39,1,2,3,2,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"3144",32,10,2,3,2,7,5,2,999,0,2,92.893,-46.2,1.27,5099.1,0
"3145",41,10,2,1,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
"3146",58,6,2,3,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
"3147",42,8,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.864,5191,0
"3148",50,12,2,3,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
"3149",42,5,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
"3150",53,2,2,3,2,2,4,4,999,0,2,93.444,-36.1,4.968,5228.1,1
"3151",54,4,1,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,1
"3152",31,1,2,1,1,2,2,2,4,1,3,92.201,-31.4,0.884,5076.2,1
"3153",50,4,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
"3154",48,7,1,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"3155",30,10,3,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"3156",43,10,2,1,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,0
"3157",36,2,2,1,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"3158",37,8,2,1,1,4,2,5,999,0,2,93.918,-42.7,4.962,5228.1,0
"3159",55,1,2,3,2,6,3,7,999,0,2,93.369,-34.8,0.654,5008.7,0
"3160",47,5,2,1,2,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"3161",54,10,2,3,1,1,2,2,999,0,2,93.075,-47.1,1.405,5099.1,0
"3162",26,5,3,1,1,10,1,2,999,0,2,92.379,-29.8,0.803,5017.5,0
"3163",27,1,3,3,1,4,4,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3164",32,1,3,3,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,0
"3165",43,4,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"3166",26,5,3,1,1,6,3,1,999,0,2,92.843,-50,1.65,5099.1,1
"3167",32,8,2,3,2,7,5,2,999,0,2,93.994,-36.4,4.858,5191,0
"3168",32,2,2,3,2,7,1,3,999,0,2,93.994,-36.4,4.857,5191,0
"3169",28,2,2,1,2,5,1,5,999,0,2,94.465,-41.8,4.959,5228.1,0
"3170",33,7,3,2,2,5,3,3,999,0,2,94.465,-41.8,4.866,5228.1,0
"3171",33,10,3,3,1,7,5,2,999,2,1,92.893,-46.2,1.334,5099.1,1
"3172",42,10,2,3,1,2,5,1,999,0,2,92.201,-31.4,0.879,5076.2,0
"3173",53,8,2,3,1,2,2,2,999,0,2,93.444,-36.1,4.97,5228.1,0
"3174",70,6,2,3,1,2,3,1,999,0,2,92.201,-31.4,0.883,5076.2,0
"3175",47,5,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"3176",43,2,2,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
"3177",51,2,2,3,2,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"3178",34,4,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.266,5099.1,0
"3179",57,6,4,3,2,7,3,10,999,0,2,93.994,-36.4,4.86,5191,0
"3180",30,1,3,2,1,5,3,1,7,1,3,92.963,-40.8,1.26,5076.2,1
"3181",41,10,3,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"3182",36,2,2,3,2,7,5,3,999,0,2,93.994,-36.4,4.856,5191,0
"3183",37,1,2,3,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"3184",28,9,3,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"3185",31,5,3,3,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,1
"3186",58,6,2,1,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
"3187",54,1,2,3,2,5,2,12,999,0,2,94.465,-41.8,4.865,5228.1,0
"3188",48,11,2,1,2,7,5,1,6,1,3,93.876,-40,0.682,5008.7,1
"3189",50,2,3,3,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
"3190",38,10,3,3,2,7,4,12,999,0,2,93.994,-36.4,4.856,5191,0
"3191",25,9,3,1,1,5,2,3,999,0,2,92.963,-40.8,1.281,5076.2,1
"3192",37,1,2,1,1,7,1,5,999,0,2,92.893,-46.2,1.25,5099.1,0
"3193",31,10,3,1,1,2,4,6,999,0,2,93.444,-36.1,4.963,5228.1,0
"3194",28,1,3,1,1,5,2,1,999,0,2,92.963,-40.8,1.26,5076.2,0
"3195",46,10,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"3196",31,2,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"3197",31,5,2,3,2,5,4,2,999,0,2,94.465,-41.8,4.961,5228.1,0
"3198",30,1,3,3,1,4,3,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3199",35,1,3,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
"3200",30,10,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,1
"3201",36,2,2,2,2,5,4,3,999,0,2,94.465,-41.8,4.961,5228.1,0
"3202",34,1,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
"3203",32,10,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"3204",43,5,2,1,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
"3205",57,2,2,1,2,5,1,4,999,0,2,94.465,-41.8,4.959,5228.1,0
"3206",41,11,1,2,1,2,4,3,999,0,2,93.444,-36.1,4.965,5228.1,0
"3207",34,2,2,1,2,5,4,2,999,0,2,94.465,-41.8,4.864,5228.1,0
"3208",32,10,2,1,1,1,2,2,999,0,2,93.749,-34.6,0.645,5008.7,1
"3209",33,1,3,3,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,1
"3210",46,5,3,3,1,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
"3211",80,6,2,1,1,6,1,3,6,4,3,93.369,-34.8,0.649,5008.7,1
"3212",45,2,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"3213",41,2,2,3,2,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
"3214",49,1,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"3215",50,5,2,1,2,7,1,3,999,0,2,93.994,-36.4,4.859,5191,0
"3216",34,3,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.864,5191,0
"3217",47,5,2,3,1,2,2,3,3,2,3,94.027,-38.3,0.904,4991.6,0
"3218",47,8,2,1,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
"3219",55,2,2,1,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
"3220",46,2,2,3,2,7,5,2,999,0,2,93.994,-36.4,4.856,5191,0
"3221",24,9,3,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,0
"3222",32,2,3,3,1,4,4,12,999,0,2,93.918,-42.7,4.962,5228.1,0
"3223",31,2,2,1,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
"3224",31,2,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
"3225",29,3,2,3,1,4,1,2,999,0,2,93.918,-42.7,4.959,5228.1,0
"3226",48,2,2,1,1,7,2,7,999,1,1,92.893,-46.2,1.244,5099.1,0
"3227",33,1,2,3,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
"3228",43,10,2,1,1,8,1,9,999,0,2,93.2,-42,4.021,5195.8,0
"3229",29,8,3,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"3230",47,2,2,3,1,4,2,4,999,0,2,93.918,-42.7,4.962,5228.1,0
"3231",47,5,2,3,1,2,4,8,999,0,2,93.444,-36.1,4.965,5228.1,0
"3232",33,1,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"3233",56,3,2,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,0
"3234",33,10,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.963,5228.1,0
"3235",30,2,3,3,2,7,3,4,999,0,2,93.994,-36.4,4.86,5191,0
"3236",36,5,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.866,5228.1,0
"3237",50,2,2,3,1,2,2,1,999,0,2,93.444,-36.1,4.97,5228.1,0
"3238",45,10,2,3,1,4,4,5,999,0,2,93.918,-42.7,4.961,5228.1,0
"3239",38,1,3,3,1,1,3,1,6,1,3,93.749,-34.6,0.659,5008.7,1
"3240",31,11,3,1,1,7,3,2,999,0,2,93.876,-40,0.692,5008.7,0
"3241",30,10,2,3,1,4,1,2,999,0,2,93.918,-42.7,4.957,5228.1,0
"3242",39,8,2,3,1,4,3,29,999,0,2,93.918,-42.7,4.968,5228.1,0
"3243",37,2,2,1,2,5,5,2,999,0,2,94.465,-41.8,4.959,5228.1,0
"3244",45,5,2,3,1,1,4,3,7,1,3,93.749,-34.6,0.642,5008.7,1
"3245",36,2,3,1,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"3246",22,2,2,3,1,4,1,4,999,0,2,93.918,-42.7,4.963,5228.1,0
"3247",33,3,2,3,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
"3248",37,10,3,3,2,1,3,1,999,0,2,93.075,-47.1,1.406,5099.1,0
"3249",38,5,2,3,1,4,3,2,999,0,2,93.918,-42.7,4.958,5228.1,0
"3250",53,1,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"3251",31,10,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"3252",44,5,2,1,1,2,4,2,999,2,1,92.201,-31.4,0.883,5076.2,1
"3253",31,8,2,1,2,7,5,6,999,0,2,93.994,-36.4,4.859,5191,0
"3254",43,1,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.968,5228.1,1
"3255",30,2,3,1,2,5,1,8,999,0,2,94.465,-41.8,4.959,5228.1,0
"3256",47,4,3,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"3257",28,2,2,3,1,4,3,4,999,0,2,93.918,-42.7,4.962,5228.1,0
"3258",33,11,2,3,1,7,2,1,999,1,1,92.893,-46.2,1.264,5099.1,0
"3259",42,1,2,3,1,2,4,2,999,0,2,93.444,-36.1,4.968,5228.1,1
"3260",45,8,2,1,2,5,4,7,999,0,2,94.465,-41.8,4.864,5228.1,0
"3261",32,8,2,1,1,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
"3262",41,5,2,1,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
"3263",50,2,2,3,1,1,3,2,999,1,1,93.075,-47.1,1.41,5099.1,1
"3264",42,2,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.856,5191,0
"3265",45,2,3,3,1,4,4,3,999,0,2,93.918,-42.7,4.961,5228.1,0
"3266",52,3,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
"3267",49,2,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,1
"3268",39,5,2,1,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
"3269",20,2,3,3,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"3270",36,3,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.855,5191,0
"3271",44,8,1,3,1,1,4,1,999,0,2,93.075,-47.1,1.453,5099.1,1
"3272",34,10,1,3,1,7,1,2,999,0,2,92.893,-46.2,1.25,5099.1,1
"3273",67,7,2,3,1,8,4,4,999,1,1,92.649,-30.1,0.72,5017.5,0
"3274",42,1,2,3,1,2,5,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"3275",41,7,3,3,2,7,5,2,999,0,2,93.994,-36.4,4.859,5191,0
"3276",37,10,3,3,1,7,4,1,999,1,1,92.893,-46.2,1.291,5099.1,0
"3277",35,12,3,1,2,7,1,4,999,0,2,93.994,-36.4,4.855,5191,0
"3278",34,3,2,3,1,8,3,1,999,1,1,93.2,-42,4.076,5195.8,0
"3279",48,5,2,1,1,2,4,2,999,0,2,93.444,-36.1,4.963,5228.1,0
"3280",46,1,3,1,1,4,5,3,999,0,2,93.918,-42.7,4.963,5228.1,0
"3281",57,1,1,1,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
"3282",54,4,2,3,1,2,4,2,999,0,2,93.444,-36.1,4.963,5228.1,0
"3283",34,1,2,3,2,5,2,3,999,0,2,94.465,-41.8,4.961,5228.1,0
"3284",29,10,3,1,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
"3285",38,2,2,3,1,1,3,1,999,0,2,93.075,-47.1,1.41,5099.1,0
"3286",27,9,3,3,1,7,3,1,999,1,1,92.893,-46.2,1.327,5099.1,0
"3287",42,2,2,3,1,7,5,3,999,0,2,92.893,-46.2,1.334,5099.1,0
"3288",35,10,1,3,2,5,3,2,999,0,2,94.465,-41.8,4.958,5228.1,0
"3289",40,3,2,3,1,1,3,1,999,1,1,93.075,-47.1,1.41,5099.1,0
"3290",44,1,3,3,2,7,2,7,999,0,2,93.994,-36.4,4.857,5191,0
"3291",33,1,3,1,1,2,5,4,999,0,2,93.444,-36.1,4.964,5228.1,0
"3292",54,2,2,3,1,8,5,1,999,0,2,92.649,-30.1,0.719,5017.5,0
"3293",32,10,2,3,1,2,4,3,999,0,2,93.444,-36.1,4.963,5228.1,0
"3294",47,1,3,3,1,2,3,4,999,0,2,93.444,-36.1,4.968,5228.1,0
"3295",40,1,3,3,2,7,5,2,999,0,2,93.994,-36.4,4.859,5191,0
"3296",30,1,2,3,1,7,2,4,999,0,2,92.893,-46.2,1.354,5099.1,1
"3297",28,10,3,3,1,4,4,2,6,1,3,94.215,-40.3,0.893,4991.6,0
"3298",40,3,2,3,1,8,5,3,999,0,2,93.2,-42,4.12,5195.8,0
"3299",39,2,2,3,1,1,1,2,999,0,2,93.075,-47.1,1.405,5099.1,0
"3300",27,10,3,3,1,4,1,1,999,0,2,93.918,-42.7,4.962,5228.1,1
"3301",51,4,2,1,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
"3302",39,1,1,3,2,5,3,1,999,0,2,94.465,-41.8,4.958,5228.1,0
"3303",46,1,2,3,1,2,3,1,999,0,2,92.201,-31.4,0.873,5076.2,0
"3304",49,11,2,1,1,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
"3305",47,1,2,3,1,8,1,3,999,0,2,93.2,-42,4.021,5195.8,0
"3306",32,1,1,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
"3307",35,3,2,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
"3308",27,1,3,3,1,7,5,4,999,0,2,92.893,-46.2,1.281,5099.1,0
"3309",42,2,2,1,1,1,3,4,999,0,2,93.075,-47.1,1.41,5099.1,0
"3310",35,10,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
"3311",37,10,3,1,2,5,2,2,999,0,2,94.465,-41.8,4.96,5228.1,0
"3312",48,2,2,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"3313",29,11,3,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"3314",50,5,2,3,1,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,0
"3315",30,2,3,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
"3316",58,7,1,3,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
"3317",52,2,2,1,1,2,1,1,999,0,2,93.444,-36.1,4.963,5228.1,0
"3318",32,3,2,3,2,8,2,1,999,1,1,93.2,-42,4.191,5195.8,0
"3319",55,6,2,3,1,4,4,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"3320",49,10,2,3,2,4,3,12,999,0,2,93.918,-42.7,4.968,5228.1,0
"3321",35,1,3,1,1,4,1,1,999,0,2,93.918,-42.7,4.957,5228.1,0
"3322",41,2,1,3,2,7,1,2,999,0,2,93.994,-36.4,4.857,5191,0
"3323",44,2,2,1,1,7,3,2,999,0,2,92.893,-46.2,1.327,5099.1,0
"3324",35,10,2,1,1,8,5,3,999,0,2,93.2,-42,4.12,5195.8,0
"3325",44,1,2,1,1,2,4,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"3326",27,10,3,3,1,1,5,1,999,0,2,93.075,-47.1,1.445,5099.1,0
"3327",35,7,2,3,1,5,3,1,999,0,2,92.963,-40.8,1.26,5076.2,1
"3328",33,1,3,3,1,8,5,2,999,1,1,93.2,-42,4.12,5195.8,0
"3329",35,1,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.259,5099.1,0
"3330",32,5,3,1,1,4,1,4,16,1,3,94.215,-40.3,0.896,4991.6,0
"3331",39,3,3,3,2,7,3,9,999,0,2,93.994,-36.4,4.86,5191,0
